nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
      1053, 8.455596924E+02, 8.339989014E+02, 5.510458469E+00, 0.000000000E+00
      1054, 8.402258911E+02, 8.354542236E+02, 5.510598183E+00, 0.000000000E+00
      1055, 8.407678833E+02, 8.353063354E+02, 5.510836124E+00, 0.000000000E+00
      1056, 8.417193604E+02, 8.350467529E+02, 5.511214733E+00, 0.000000000E+00
      1057, 1.314394287E+03, 7.060864258E+02, 5.511991501E+00, 2.084201336E+00
      1058, 1.051497437E+03, 7.778126831E+02, 5.512228012E+00, 8.445276022E-01
      1059, 1.050021118E+03, 7.782155151E+02, 5.512523174E+00, 8.467226624E-01
      1060, 1.048294434E+03, 7.786865845E+02, 5.512849808E+00, 8.535615206E-01
      1061, 1.216066406E+03, 7.329133301E+02, 5.512850285E+00, 1.405184269E+00
      1062, 1.215563965E+03, 7.330504150E+02, 5.513125896E+00, 1.194068074E+00
      1063, 1.053444458E+03, 7.772815552E+02, 5.513611794E+00, 8.410803080E-01
      1064, 1.213316162E+03, 7.336636353E+02, 5.514585495E+00, 0.000000000E+00
      1065, 8.473982544E+02, 8.334973755E+02, 5.514734745E+00, 0.000000000E+00
      1066, 1.055387207E+03, 7.767514648E+02, 5.514867306E+00, 8.318079710E-01
      1067, 8.042254028E+02, 8.452762451E+02, 5.515410900E+00, 0.000000000E+00
      1068, 8.000471802E+02, 8.464161377E+02, 5.516143322E+00, 0.000000000E+00
      1069, 1.056293945E+03, 7.765040894E+02, 5.516404152E+00, 8.242822886E-01
      1070, 8.482697144E+02, 8.332595825E+02, 5.516761303E+00, 0.000000000E+00
      1071, 1.896430542E+03, 5.472888184E+02, 5.516901016E+00, 2.025298834E+00
      1072, 9.699555054E+02, 8.000598755E+02, 5.516933918E+00, 1.029787064E+00
      1073, 8.489016113E+02, 8.330871582E+02, 5.517788410E+00, 0.000000000E+00
      1074, 9.965715332E+02, 7.927981567E+02, 5.518914223E+00, 4.714137912E-01
      1075, 1.278454712E+03, 7.158918457E+02, 5.520021439E+00, 5.958136916E-01
      1076, 1.060633179E+03, 7.753202515E+02, 5.520870686E+00, 8.122036457E-01
      1077, 7.985123901E+02, 8.468348389E+02, 5.520994663E+00, 0.000000000E+00
      1078, 1.060971191E+03, 7.752280273E+02, 5.521156788E+00, 8.119710684E-01
      1079, 8.521038208E+02, 8.322135010E+02, 5.521524906E+00, 0.000000000E+00
      1080, 1.312124512E+03, 7.067056885E+02, 5.521759033E+00, 1.975374579E+00
      1081, 1.061352783E+03, 7.751238403E+02, 5.522655487E+00, 7.191903591E-01
      1082, 1.045928955E+03, 7.793319702E+02, 5.523139954E+00, 5.099558085E-02
      1083, 1.045765015E+03, 7.793767090E+02, 5.523758411E+00, 0.000000000E+00
      1084, 9.327382813E+02, 8.102139282E+02, 5.523846149E+00, 0.000000000E+00
      1085, 9.952816162E+02, 7.931502075E+02, 5.530339241E+00, 4.979532957E-01
      1086, 9.952675781E+02, 7.931540527E+02, 5.530464172E+00, 4.981484115E-01
      1087, 9.317995605E+02, 8.104699707E+02, 5.530540943E+00, 0.000000000E+00
      1088, 9.951683960E+02, 7.931810913E+02, 5.531342030E+00, 4.968368113E-01
      1089, 9.312050171E+02, 8.106322021E+02, 5.532042503E+00, 0.000000000E+00
      1090, 7.943870239E+02, 8.479603882E+02, 5.532890320E+00, 0.000000000E+00
      1091, 1.064469971E+03, 7.742734985E+02, 5.533889771E+00, 0.000000000E+00
      1092, 1.308431763E+03, 7.077131348E+02, 5.534977913E+00, 1.801458955E+00
      1093, 7.927301025E+02, 8.484125366E+02, 5.538707256E+00, 0.000000000E+00
      1094, 9.943315430E+02, 7.934094238E+02, 5.538754940E+00, 4.860864282E-01
      1095, 9.942697754E+02, 7.934262695E+02, 5.539316177E+00, 4.835468233E-01
      1096, 8.864785156E+02, 8.228350220E+02, 5.540239334E+00, 0.000000000E+00
      1097, 9.941430054E+02, 7.934608154E+02, 5.540400982E+00, 4.751873016E-01
      1098, 1.338423828E+03, 6.995303345E+02, 5.540602207E+00, 2.211609840E+00
      1099, 8.866918335E+02, 8.227767944E+02, 5.540655613E+00, 0.000000000E+00
      1100, 9.259368896E+02, 8.120695801E+02, 5.545352936E+00, 0.000000000E+00
      1101, 1.267093628E+03, 7.189915161E+02, 5.545519352E+00, 0.000000000E+00
      1102, 1.305528198E+03, 7.085053101E+02, 5.546451569E+00, 1.698023200E+00
      1103, 9.933220825E+02, 7.936848145E+02, 5.547533989E+00, 4.265253544E-01
      1104, 9.927083130E+02, 7.938522949E+02, 5.548220158E+00, 0.000000000E+00
      1105, 9.927611694E+02, 7.938378906E+02, 5.548239231E+00, 3.563016281E-02
      1106, 1.203352539E+03, 7.363819580E+02, 5.551919460E+00, 0.000000000E+00
      1107, 1.406272339E+03, 6.810192261E+02, 5.552439690E+00, 2.013929605E+00
      1108, 9.655065918E+02, 8.012737427E+02, 5.553266048E+00, 7.833559513E-01
      1109, 8.907226563E+02, 8.216771240E+02, 5.553348064E+00, 0.000000000E+00
      1110, 1.202011719E+03, 7.367478027E+02, 5.553481579E+00, 1.540477872E-01
      1111, 1.200973145E+03, 7.370311279E+02, 5.554837227E+00, 2.409527302E-01
      1112, 9.214486694E+02, 8.132940063E+02, 5.558314800E+00, 0.000000000E+00
      1113, 1.199698364E+03, 7.373789673E+02, 5.559876442E+00, 2.777501941E-01
      1114, 1.266026611E+03, 7.192825928E+02, 5.560008526E+00, 3.869691193E-01
      1115, 1.648167603E+03, 6.150227051E+02, 5.562079906E+00, 1.859748840E+00
      1116, 9.013154297E+02, 8.187870483E+02, 5.564369202E+00, 0.000000000E+00
      1117, 8.932313232E+02, 8.209927368E+02, 5.564949036E+00, 0.000000000E+00
      1118, 1.198397095E+03, 7.377339478E+02, 5.565017700E+00, 3.133381307E-01
      1119, 8.984081421E+02, 8.195802002E+02, 5.565263748E+00, 0.000000000E+00
      1120, 7.893270874E+02, 8.493409424E+02, 5.565307617E+00, 0.000000000E+00
      1121, 1.301422241E+03, 7.096255493E+02, 5.565849781E+00, 1.458133101E+00
      1122, 9.120561523E+02, 8.158567505E+02, 5.565880775E+00, 0.000000000E+00
      1123, 9.119152832E+02, 8.158951416E+02, 5.565894127E+00, 0.000000000E+00
      1124, 9.118750610E+02, 8.159060669E+02, 5.565929890E+00, 0.000000000E+00
      1125, 9.184421387E+02, 8.141143188E+02, 5.566286087E+00, 0.000000000E+00
      1126, 7.889588623E+02, 8.494413452E+02, 5.568116188E+00, 0.000000000E+00
      1127, 1.197375610E+03, 7.380126953E+02, 5.569055080E+00, 3.394544423E-01
      1128, 9.611398315E+02, 8.024651489E+02, 5.570957661E+00, 6.288350821E-01
      1129, 9.087017212E+02, 8.167719116E+02, 5.572044849E+00, 0.000000000E+00
      1130, 8.960595093E+02, 8.202210083E+02, 5.572469711E+00, 0.000000000E+00
      1131, 9.604349976E+02, 8.026574707E+02, 5.573816776E+00, 6.050598025E-01
      1132, 1.298902344E+03, 7.103130493E+02, 5.574015617E+00, 1.352769971E+00
      1133, 1.195703247E+03, 7.384689941E+02, 5.575666904E+00, 3.801041842E-01
      1134, 9.600335693E+02, 8.027669067E+02, 5.577259541E+00, 5.910729170E-01
      1135, 9.051212769E+02, 8.177487183E+02, 5.578685760E+00, 0.000000000E+00
      1136, 9.051843872E+02, 8.177315063E+02, 5.578850269E+00, 0.000000000E+00
      1137, 1.016401611E+03, 7.873879395E+02, 5.579074860E+00, 0.000000000E+00
      1138, 1.262008301E+03, 7.203789063E+02, 5.579789162E+00, 8.455442190E-01
      1139, 1.264619263E+03, 7.196665649E+02, 5.579966545E+00, 7.025528550E-01
      1140, 1.263520508E+03, 7.199663086E+02, 5.580267906E+00, 7.293794155E-01
      1141, 9.886563110E+02, 7.949577637E+02, 5.580847263E+00, 0.000000000E+00
      1142, 1.015671021E+03, 7.875872803E+02, 5.581179142E+00, 5.832711458E-01
      1143, 1.193367676E+03, 7.391061401E+02, 5.583106041E+00, 4.304490685E-01
      1144, 1.296775146E+03, 7.108934937E+02, 5.583469391E+00, 1.210193634E+00
      1145, 1.192922485E+03, 7.392276611E+02, 5.584352970E+00, 4.401436448E-01
      1146, 1.011261536E+03, 7.887903442E+02, 5.584977627E+00, 2.429064512E+00
      1147, 1.013924988E+03, 7.880637207E+02, 5.585183144E+00, 2.127424717E+00
      1148, 1.192162598E+03, 7.394349976E+02, 5.586086750E+00, 4.591474235E-01
      1149, 9.883153076E+02, 7.950507813E+02, 5.586567879E+00, 1.070721865E+00
      1150, 1.013217651E+03, 7.882566528E+02, 5.587434769E+00, 2.222930670E+00
      1151, 1.128305542E+03, 7.568571777E+02, 5.590527534E+00, 1.069455147E+00
      1152, 1.127643799E+03, 7.570377197E+02, 5.591151237E+00, 8.130293489E-01
      1153, 1.189820801E+03, 7.400738525E+02, 5.591155529E+00, 5.230376720E-01
      1154, 1.128849365E+03, 7.567088013E+02, 5.591907978E+00, 1.092010260E+00
      1155, 1.189006836E+03, 7.402959595E+02, 5.593434334E+00, 5.497065783E-01
      1156, 9.879125366E+02, 7.951607056E+02, 5.593458652E+00, 2.273812056E+00
      1157, 1.125591431E+03, 7.575975952E+02, 5.593648911E+00, 0.000000000E+00
      1158, 9.952809448E+02, 7.931503296E+02, 5.597607136E+00, 4.990024865E-01
      1159, 1.258035645E+03, 7.214628296E+02, 5.598006725E+00, 9.289457798E-01
      1160, 1.131392822E+03, 7.560148315E+02, 5.598310471E+00, 1.126929760E+00
      1161, 1.009597900E+03, 7.892442627E+02, 5.598329544E+00, 2.413484097E+00
      1162, 9.872434692E+02, 7.953432007E+02, 5.599522114E+00, 2.497160673E+00
      1163, 1.132472290E+03, 7.557202759E+02, 5.601025105E+00, 1.124739885E+00
      1164, 9.869290771E+02, 7.954290161E+02, 5.602315426E+00, 2.613425493E+00
      1165, 9.868419189E+02, 7.954526978E+02, 5.603053570E+00, 2.633310318E+00
      1166, 1.185633545E+03, 7.412163086E+02, 5.603365898E+00, 6.489467621E-01
      1167, 1.256940186E+03, 7.217617188E+02, 5.603814125E+00, 1.005802393E+00
      1168, 1.293653564E+03, 7.117450562E+02, 5.603971958E+00, 1.074317932E+00
      1169, 9.867210083E+02, 7.954857178E+02, 5.604099751E+00, 2.640046835E+00
      1170, 1.640125000E+03, 6.172169800E+02, 5.604697227E+00, 2.009385824E+00
      1171, 1.134457397E+03, 7.551787720E+02, 5.606021881E+00, 1.012471437E+00
      1172, 1.256279785E+03, 7.219418335E+02, 5.606329918E+00, 9.421080947E-01
      1173, 1.184297363E+03, 7.415808105E+02, 5.607294083E+00, 6.896699071E-01
      1174, 1.293083496E+03, 7.119005737E+02, 5.607597828E+00, 1.045671105E+00
      1175, 1.183748779E+03, 7.417305298E+02, 5.608576298E+00, 6.994060874E-01
      1176, 1.136525024E+03, 7.546146240E+02, 5.614690304E+00, 3.622800708E-01
      1177, 1.180448975E+03, 7.426307983E+02, 5.616670132E+00, 7.687342167E-01
      1178, 1.291841675E+03, 7.122394409E+02, 5.617112160E+00, 1.002263784E+00
      1179, 9.851771851E+02, 7.959069824E+02, 5.617370129E+00, 2.733032703E+00
      1180, 1.660903809E+03, 6.115478516E+02, 5.617676258E+00, 1.937077403E+00
      1181, 9.544645386E+02, 8.042863159E+02, 5.619066238E+00, 3.589048386E-01
      1182, 9.543917236E+02, 8.043061523E+02, 5.619517803E+00, 3.579728305E-01
      1183, 1.137589233E+03, 7.543242188E+02, 5.620456219E+00, 0.000000000E+00
      1184, 1.249726807E+03, 7.237296143E+02, 5.620808125E+00, 8.706836700E-01
      1185, 1.007197083E+03, 7.898992310E+02, 5.621265888E+00, 2.395071983E+00
      1186, 1.177792480E+03, 7.433555908E+02, 5.621370316E+00, 7.914054394E-01
      1187, 1.177254639E+03, 7.435023193E+02, 5.622275352E+00, 7.910865545E-01
      1188, 1.174107422E+03, 7.443609619E+02, 5.626112938E+00, 7.508963346E-01
      1189, 1.829896118E+03, 5.654415894E+02, 5.626144409E+00, 1.950296044E+00
      1190, 1.247761719E+03, 7.242657471E+02, 5.626533985E+00, 8.451597691E-01
      1191, 1.173628784E+03, 7.444915161E+02, 5.626698494E+00, 7.451169491E-01
      1192, 1.173559570E+03, 7.445104980E+02, 5.626781940E+00, 7.431180477E-01
      1193, 1.173416260E+03, 7.445495605E+02, 5.626955986E+00, 7.375651002E-01
      1194, 9.837510376E+02, 7.962961426E+02, 5.629527092E+00, 2.678960800E+00
      1195, 1.170621582E+03, 7.453119507E+02, 5.630362988E+00, 6.162358522E-01
      1196, 1.169442261E+03, 7.456337891E+02, 5.631801128E+00, 5.375046134E-01
      1197, 1.168461792E+03, 7.459013062E+02, 5.632973671E+00, 4.591054320E-01
      1198, 9.498084106E+02, 8.055567017E+02, 5.633876801E+00, 3.132131398E-01
      1199, 1.289652222E+03, 7.128367310E+02, 5.633939266E+00, 9.375748634E-01
      1200, 1.167383789E+03, 7.461954346E+02, 5.634234428E+00, 3.605873883E-01
      1201, 1.005586182E+03, 7.903386841E+02, 5.636637211E+00, 2.149330616E+00
      1202, 9.827526855E+02, 7.965684814E+02, 5.637332439E+00, 2.641214848E+00
      1203, 1.243170166E+03, 7.255184937E+02, 5.640049458E+00, 9.921541214E-01
      1204, 3.815054321E+02, 9.606072388E+02, 5.640257359E+00, 0.000000000E+00
      1205, 1.165318848E+03, 7.467587891E+02, 5.642171383E+00, 9.818720818E-02
      1206, 1.288509521E+03, 7.131484985E+02, 5.642663956E+00, 9.237480164E-01
      1207, 1.241045898E+03, 7.260980225E+02, 5.645315170E+00, 1.064017653E+00
      1208, 1.164578491E+03, 7.469607544E+02, 5.645570755E+00, 0.000000000E+00
      1209, 9.815406494E+02, 7.968991699E+02, 5.646472454E+00, 2.503988266E+00
      1210, 1.235007202E+03, 7.277456055E+02, 5.655979633E+00, 1.224143028E+00
      1211, 1.234159668E+03, 7.279768066E+02, 5.657478809E+00, 1.243285179E+00
      1212, 4.037044983E+02, 9.545507202E+02, 5.657847404E+00, 0.000000000E+00
      1213, 9.469871216E+02, 8.063264160E+02, 5.658280849E+00, 3.304800391E-01
      1214, 1.286328003E+03, 7.137437134E+02, 5.659428596E+00, 8.600629568E-01
      1215, 1.233123413E+03, 7.282595825E+02, 5.661070347E+00, 1.263431668E+00
      1216, 1.002965942E+03, 7.910537109E+02, 5.661376476E+00, 1.825049996E+00
      1217, 9.783151855E+02, 7.977791748E+02, 5.668411732E+00, 2.119577408E+00
      1218, 1.228638916E+03, 7.294831543E+02, 5.676059246E+00, 1.338240385E+00
      1219, 1.284118774E+03, 7.143464966E+02, 5.676407337E+00, 7.745591402E-01
      1220, 9.432062988E+02, 8.073579102E+02, 5.678400040E+00, 4.174245298E-01
      1221, 1.226985352E+03, 7.299342651E+02, 5.680253029E+00, 1.338252306E+00
      1222, 7.655164795E+02, 8.558371582E+02, 5.682061195E+00, 0.000000000E+00
      1223, 1.283347900E+03, 7.145568237E+02, 5.682330608E+00, 7.666434646E-01
      1224, 1.000689392E+03, 7.916747437E+02, 5.682466030E+00, 1.249464989E+00
      1225, 9.420722656E+02, 8.076672974E+02, 5.683187485E+00, 4.258795381E-01
      1226, 1.223031616E+03, 7.310128784E+02, 5.684089184E+00, 1.311817765E+00
      1227, 9.754888306E+02, 7.985502930E+02, 5.684536934E+00, 1.708130360E+00
      1228, 7.633651123E+02, 8.564241333E+02, 5.687733173E+00, 0.000000000E+00
      1229, 9.405333862E+02, 8.080872192E+02, 5.687838078E+00, 4.713472128E-01
      1230, 7.627474976E+02, 8.565926514E+02, 5.687931538E+00, 0.000000000E+00
      1231, 1.221536987E+03, 7.314206543E+02, 5.689057827E+00, 1.294923544E+00
      1232, 7.595628052E+02, 8.574614868E+02, 5.691377640E+00, 0.000000000E+00
      1233, 7.608355103E+02, 8.571143799E+02, 5.691795349E+00, 0.000000000E+00
      1234, 7.585288086E+02, 8.577436523E+02, 5.692862511E+00, 0.000000000E+00
      1235, 8.210322266E+02, 8.406907959E+02, 5.695214272E+00, 1.908134937E+00
      1236, 9.991595459E+02, 7.920920410E+02, 5.696012020E+00, 7.136148214E-01
      1237, 1.277003174E+03, 7.162878418E+02, 5.696330070E+00, 0.000000000E+00
      1238, 9.373516235E+02, 8.089553223E+02, 5.696830273E+00, 5.582842827E-01
      1239, 8.225319214E+02, 8.402816162E+02, 5.700276852E+00, 1.786037683E+00
      1240, 9.723839722E+02, 7.993973999E+02, 5.700295925E+00, 1.236708403E+00
      1241, 1.280908203E+03, 7.152224121E+02, 5.700688839E+00, 7.776339054E-01
      1242, 8.164553223E+02, 8.419395142E+02, 5.700790882E+00, 2.212641716E+00
      1243, 7.533313599E+02, 8.591616211E+02, 5.702023506E+00, 0.000000000E+00
      1244, 1.218661133E+03, 7.322053833E+02, 5.702363968E+00, 1.289312005E+00
      1245, 8.269055786E+02, 8.390883789E+02, 5.703225136E+00, 1.381681323E+00
      1246, 7.561563721E+02, 8.583909912E+02, 5.703831196E+00, 0.000000000E+00
      1247, 1.277442383E+03, 7.161679688E+02, 5.703960419E+00, 1.552152485E-01
      1248, 8.278383789E+02, 8.388338013E+02, 5.704480171E+00, 1.267441630E+00
      1249, 8.132597046E+02, 8.428114014E+02, 5.704767227E+00, 2.244313717E+00
      1250, 8.290441895E+02, 8.385048828E+02, 5.705533028E+00, 1.090974092E+00
      1251, 7.551110840E+02, 8.586761475E+02, 5.706100464E+00, 0.000000000E+00
      1252, 8.107905273E+02, 8.434850464E+02, 5.706979275E+00, 2.316632986E+00
      1253, 8.327456665E+02, 8.374949951E+02, 5.707304478E+00, 6.981486082E-01
      1254, 8.357000732E+02, 8.366889038E+02, 5.708815098E+00, 5.468719602E-01
      1255, 1.216957764E+03, 7.326701050E+02, 5.709488869E+00, 1.330088377E+00
      1256, 9.976082153E+02, 7.925154419E+02, 5.709751606E+00, 6.070747375E-01
      1257, 7.513031006E+02, 8.597150269E+02, 5.709783554E+00, 0.000000000E+00
      1258, 1.279723511E+03, 7.155456543E+02, 5.709896088E+00, 7.199436426E-01
      1259, 8.060309448E+02, 8.447835693E+02, 5.710047722E+00, 2.157088280E+00
      1260, 8.455063477E+02, 8.340135498E+02, 5.710487366E+00, 1.932374090E-01
      1261, 8.402472534E+02, 8.354483032E+02, 5.710626125E+00, 2.472283691E-01
      1262, 8.407512817E+02, 8.353107910E+02, 5.710849762E+00, 2.438866943E-01
      1263, 8.416290894E+02, 8.350712891E+02, 5.711199284E+00, 2.396056503E-01
      1264, 1.051526611E+03, 7.778048096E+02, 5.712245464E+00, 8.269540071E-01
      1265, 1.050054688E+03, 7.782063599E+02, 5.712528706E+00, 8.279854059E-01
      1266, 1.216075928E+03, 7.329105835E+02, 5.712818623E+00, 1.349791288E+00
      1267, 1.048318115E+03, 7.786801758E+02, 5.712845802E+00, 8.343186378E-01
      1268, 1.215550903E+03, 7.330538940E+02, 5.713130951E+00, 1.143670201E+00
      1269, 1.053461426E+03, 7.772769165E+02, 5.713625908E+00, 8.262424469E-01
      1270, 1.213316162E+03, 7.336636353E+02, 5.714588165E+00, 0.000000000E+00
      1271, 8.473566895E+02, 8.335087280E+02, 5.714701653E+00, 2.304875106E-01
      1272, 1.055395142E+03, 7.767493286E+02, 5.714879990E+00, 8.198274970E-01
      1273, 8.042061157E+02, 8.452814941E+02, 5.715404034E+00, 2.163465738E+00
      1274, 8.000875244E+02, 8.464051514E+02, 5.716118813E+00, 1.800816178E+00
      1275, 1.056298706E+03, 7.765028687E+02, 5.716409683E+00, 8.137137890E-01
      1276, 9.700067139E+02, 8.000459595E+02, 5.716642857E+00, 1.072751522E+00
      1277, 8.482549438E+02, 8.332636108E+02, 5.716759682E+00, 2.790762782E-01
      1278, 8.489100952E+02, 8.330848389E+02, 5.717822552E+00, 2.161119878E-01
      1279, 9.965838013E+02, 7.927948608E+02, 5.718823910E+00, 4.733451903E-01
      1280, 7.484689941E+02, 8.604883423E+02, 5.719544411E+00, 0.000000000E+00
      1281, 1.278460938E+03, 7.158900757E+02, 5.719984531E+00, 6.285037994E-01
      1282, 1.060604004E+03, 7.753281860E+02, 5.720762253E+00, 8.111681938E-01
      1283, 1.060959106E+03, 7.752313843E+02, 5.721058369E+00, 8.119136095E-01
      1284, 7.985147705E+02, 8.468342285E+02, 5.721059799E+00, 1.762174964E+00
      1285, 8.521038208E+02, 8.322135010E+02, 5.721555233E+00, 0.000000000E+00
      1286, 1.061364990E+03, 7.751206055E+02, 5.722654343E+00, 7.133438587E-01
      1287, 1.045960693E+03, 7.793233032E+02, 5.723015308E+00, 5.957571790E-02
      1288, 1.045765015E+03, 7.793767090E+02, 5.723752499E+00, 0.000000000E+00
      1289, 9.327012329E+02, 8.102240601E+02, 5.724148750E+00, 7.081548572E-01
      1290, 7.462973633E+02, 8.610808105E+02, 5.727023602E+00, 0.000000000E+00
      1291, 9.953214111E+02, 7.931392822E+02, 5.730003834E+00, 5.002034307E-01
      1292, 9.952891235E+02, 7.931480713E+02, 5.730289936E+00, 5.005438328E-01
      1293, 9.317916260E+02, 8.104722290E+02, 5.730635643E+00, 7.239890695E-01
      1294, 9.312178345E+02, 8.106287842E+02, 5.732077599E+00, 7.410517335E-01
      1295, 7.944321289E+02, 8.479481201E+02, 5.732739449E+00, 1.348544717E+00
      1296, 1.064469971E+03, 7.742734375E+02, 5.733890533E+00, 0.000000000E+00
      1297, 7.440042114E+02, 8.617064209E+02, 5.734921455E+00, 0.000000000E+00
      1298, 9.943368530E+02, 7.934078979E+02, 5.738724709E+00, 4.917169213E-01
      1299, 7.927174683E+02, 8.484159546E+02, 5.738799095E+00, 1.225822449E+00
